Day,Hour,Minute,Memory
2,17,46,45.21933472381395
2,17,45,32.527002759237
2,17,44,44.793856184894516
2,17,43,46.243650109872696
2,17,42,44.240334860293906
2,17,41,38.976426992292836
2,17,40,33.84014039382984
2,17,39,38.9352462417466
2,17,38,43.14626927510225
2,17,37,39.10718235749199
2,17,36,40.136751151798116
2,17,35,32.32562326552582
2,17,34,39.98750291466513
2,17,33,44.3232266387797
2,17,32,38.29970801798836
2,17,31,45.791022897833734
2,17,30,38.07483257150366
2,17,29,39.822490470920265
2,17,28,37.62551928839757
2,17,27,32.7541096281286
2,17,26,42.52781313019199
2,17,25,43.1771180156118
2,17,24,35.86728887559305
2,17,23,41.85781533833136
2,17,22,36.71868628648249
2,17,21,36.93006417603954
2,17,20,33.983471596223964
2,17,19,36.89001528978876
2,17,18,34.650753365001286
2,17,17,41.518224036410906
2,17,16,46.938681085811496
2,17,15,42.37634426049008
2,17,14,33.6467291044318
2,17,13,33.077166955971606
2,17,12,40.78042860236383
2,17,11,40.4434056460303
2,17,10,35.03385219892723
2,17,9,33.515406318831396
2,17,8,43.928864274776686
2,17,7,33.982771657929966
2,17,6,45.62177585036728
2,17,5,43.14978551151823
2,17,4,37.23126680975115
2,17,3,43.67943219407199
2,17,2,36.43345468704011
2,17,1,38.57134997085874
2,17,0,46.42750898075606
2,16,59,72.99963272343234
2,16,58,81.01766170789195
2,16,57,76.44941135938353
2,16,56,73.0709673928805
2,16,55,80.7758585171496
2,16,54,73.86294157901243
2,16,53,78.17212256711747
2,16,52,70.24275573259646
2,16,51,72.81144048485963
2,16,50,78.42671989520957
2,16,49,79.0550848702056
2,16,48,75.8799673580427
2,16,47,82.20571982601378
2,16,46,71.85297214074969
2,16,45,74.5926082789981
2,16,44,73.51172580455936
2,16,43,83.58319955089205
2,16,42,81.2454359541768
2,16,41,72.86863937597222
2,16,40,77.86363857811324
2,16,39,83.41413734162504
2,16,38,83.8023326359168
2,16,37,83.11424726974803
2,16,36,82.68538667564755
2,16,35,75.8977864725578
2,16,34,73.4797941500702
2,16,33,79.47759739810114
2,16,32,81.79894764843607
2,16,31,76.32267528124311
2,16,30,82.94839117205913
2,16,29,72.63802452870215
2,16,28,72.55764453378781
2,16,27,85.58949820720392
2,16,26,76.3189989262578
2,16,25,81.05200746976959
2,16,24,76.77079864419683
2,16,23,75.55784457424458
2,16,22,80.18360663395104
2,16,21,80.21303659202383
2,16,20,76.83095160118964
2,16,19,72.71180389762355
2,16,18,78.40359362768251
2,16,17,79.24777600788394
2,16,16,79.81894781381345
2,16,15,82.43053964133993
2,16,14,85.90822351870666
2,16,13,71.72399049480904
2,16,12,72.12297110830586
2,16,11,72.557712833262
2,16,10,74.75736216756577
2,16,9,71.5556884533999
2,16,8,75.94938911322221
2,16,7,76.15843020773943
2,16,6,70.84341038827183
2,16,5,81.89737552049837
2,16,4,84.64184628102328
2,16,3,81.47247729427893
2,16,2,75.12813544094736
2,16,1,79.75723887007578
2,16,0,72.15008941937731
2,15,59,70.84804295312533
2,15,58,79.56427789052165
2,15,57,79.21080713585653
2,15,56,78.93481195577367
2,15,55,70.77670745107476
2,15,54,78.27951711584937
2,15,53,71.7848715253516
2,15,52,71.99365213825082
2,15,51,72.93540257113851
2,15,50,79.92647167808533
2,15,49,74.56601735309764
2,15,48,78.53931465876722
2,15,47,81.69031479594574
2,15,46,76.28906787751067
2,15,45,84.91615893229998
2,15,44,80.95038706714098
2,15,43,76.65627625054212
2,15,42,83.13513439327252
2,15,41,74.93464165313077
2,15,40,76.59431430789789
2,15,39,78.26445891463257
2,15,38,73.61442464476549
2,15,37,83.13823361602451
2,15,36,77.27841383126814
2,15,35,73.44959207666759
2,15,34,79.72163288576232
2,15,33,75.54761633962256
2,15,32,78.57296118363679
2,15,31,79.8991927245756
2,15,30,84.97789389998506
2,15,29,76.86297683124836
2,15,28,81.88619183177647
2,15,27,70.28870484181618
2,15,26,80.62317117201309
2,15,25,73.26348141814603
2,15,24,79.9574477774261
2,15,23,83.50130592485338
2,15,22,74.22123575447146
2,15,21,78.56145821564152
2,15,20,81.22900824866463
2,15,19,78.50424041635185
2,15,18,78.22467353260727
2,15,17,81.7169085917168
2,15,16,76.4320893778874
2,15,15,71.99304923492419
2,15,14,74.77204611726144
2,15,13,73.74178072391851
2,15,12,70.75608166831337
2,15,11,72.0221611989488
2,15,10,80.60859424571967
2,15,9,81.65381686628312
2,15,8,80.572227080735
2,15,7,79.35672622531402
2,15,6,78.8270113811218
2,15,5,84.54209388987547
2,15,4,78.31625645131483
2,15,3,82.4427804622379
2,15,2,79.28672289409542
2,15,1,71.11386014157779
2,15,0,76.79119589389636
2,14,59,75.8209875341124
2,14,58,76.45839866903967
2,14,57,75.68576779905868
2,14,56,83.47124435403784
2,14,55,78.00747058293737
2,14,54,80.23088088763937
2,14,53,78.49534558749556
2,14,52,73.6463751091772
2,14,51,75.62037357640254
2,14,50,79.9076463915042
2,14,49,83.06844979568008
2,14,48,82.87381331321751
2,14,47,77.82322864044218
2,14,46,82.61576922165011
2,14,45,76.39196999005014
2,14,44,76.93701671159009
2,14,43,82.25146539374795
2,14,42,83.43969319139691
2,14,41,74.03221455682836
2,14,40,76.70414675511977
2,14,39,71.36746687444
2,14,38,83.942548095293
2,14,37,75.39291867225533
2,14,36,83.39393153879011
2,14,35,76.47570767115837
2,14,34,72.12405527118906
2,14,33,72.51526380387378
2,14,32,78.31626069768022
2,14,31,72.54293716179441
2,14,30,73.83938040804554
2,14,29,79.10071968598751
2,14,28,71.39929659846455
2,14,27,72.57681197711631
2,14,26,79.39060507978203
2,14,25,73.48993594491643
2,14,24,79.14358573183368
2,14,23,74.30753543234047
2,14,22,71.02590087617224
2,14,21,77.26310848124767
2,14,20,79.41574854176928
2,14,19,82.57050138981344
2,14,18,73.51336066315255
2,14,17,72.27373613560943
2,14,16,83.63516122480067
2,14,15,83.09515814692492
2,14,14,79.39048669005312
2,14,13,71.92847244016767
2,14,12,81.51345767169911
2,14,11,71.64192480878268
2,14,10,70.74005904575701
2,14,9,70.99782142061983
2,14,8,83.00820692135288
2,14,7,73.97333579164471
2,14,6,80.88944769342848
2,14,5,72.96502440867523
2,14,4,83.68400406137201
2,14,3,77.02194628911727
2,14,2,71.85752144303441
2,14,1,71.04922681460813
2,14,0,77.6863768221366
2,13,59,73.67635365304862
2,13,58,75.78704519371107
2,13,57,74.37634156558624
2,13,56,72.86051212411074
2,13,55,76.84785938394434
2,13,54,72.73373704404247
2,13,53,71.38249458694885
2,13,52,76.04786229738865
2,13,51,72.73838928774249
2,13,50,74.36977399409504
2,13,49,76.60913639555254
2,13,48,79.10193089989981
2,13,47,72.13372864895172
2,13,46,74.84291319990012
2,13,45,80.99909926848821
2,13,44,74.49106534471468
2,13,43,77.87281493554696
2,13,42,70.63190364697344
2,13,41,76.21922180383837
2,13,40,78.17184664091114
2,13,39,72.81534028090049
2,13,38,80.23095484070741
2,13,37,74.89309915267229
2,13,36,82.85621291143312
2,13,35,73.01721308175739
2,13,34,73.03790719984889
2,13,33,79.26918747208582
2,13,32,71.050809525655
2,13,31,76.97121429678245
2,13,30,74.60593787887976
2,13,29,70.53033572623599
2,13,28,77.14069737585469
2,13,27,73.68953502735054
2,13,26,79.83131192505985
2,13,25,82.1107547073045
2,13,24,71.24948999850827
2,13,23,82.7429702719118
2,13,22,82.87888480622142
2,13,21,79.06369057647998
2,13,20,71.93919491418933
2,13,19,72.49387307976055
2,13,18,74.11856039523639
2,13,17,72.45692258412501
2,13,16,77.75244002080122
2,13,15,75.73040318880979
2,13,14,76.04705417852408
2,13,13,78.96410265410938
2,13,12,79.69339926186065
2,13,11,82.42342152221903
2,13,10,77.305285074561
2,13,9,77.88981657745896
2,13,8,76.02006267913181
2,13,7,79.34252986770295
2,13,6,81.29052211710483
2,13,5,81.32579585114942
2,13,4,74.02962478756201
2,13,3,76.45941366119638
2,13,2,75.03557130030622
2,13,1,80.84440061065939
2,13,0,82.80968282874002
2,12,59,78.76242415089557
2,12,58,76.0658607292228
2,12,57,73.77040734919356
2,12,56,78.27729949750605
2,12,55,80.90470761725781
2,12,54,81.04326453730106
2,12,53,74.66552929258259
2,12,52,73.61199952262461
2,12,51,72.76401121811247
2,12,50,75.71556635133346
2,12,49,74.76093826939848
2,12,48,77.07084081036763
2,12,47,80.97501736432203
2,12,46,80.03583581160045
2,12,45,73.82788194904865
2,12,44,76.6458560456522
2,12,43,74.05443846123168
2,12,42,71.30508646573418
2,12,41,76.58140780275114
2,12,40,76.45453837411557
2,12,39,74.7397636982758
2,12,38,70.97071121112367
2,12,37,73.9869087177164
2,12,36,77.91762832898661
2,12,35,70.50174622487675
2,12,34,71.8776647755433
2,12,33,80.20984774157878
2,12,32,79.30987289405064
2,12,31,71.90275738917923
2,12,30,74.36685051936826
2,12,29,74.93198778325815
2,12,28,72.18252151447764
2,12,27,73.16552498251515
2,12,26,77.96468751979751
2,12,25,80.92323877074145
2,12,24,71.28608366254623
2,12,23,71.02024735497211
2,12,22,78.83344348754989
2,12,21,70.17874665486744
2,12,20,72.96679388622498
2,12,19,81.63714833238811
2,12,18,76.60834185350883
2,12,17,81.61965908861265
2,12,16,81.67171186542932
2,12,15,80.859197944225
2,12,14,72.1936102474099
2,12,13,71.47580829746234
2,12,12,75.88818136446703
2,12,11,79.30543206104647
2,12,10,81.69347225336858
2,12,9,78.02031178653736
2,12,8,70.30816144963612
2,12,7,72.29338907927196
2,12,6,70.38686057675817
2,12,5,79.52834179704998
2,12,4,77.84435246659037
2,12,3,73.31907479198392
2,12,2,75.54080153644
2,12,1,78.14026558048646
2,12,0,75.87326403510669
2,11,59,76.05645235884033
2,11,58,75.07761218129026
2,11,57,73.98189263514756
2,11,56,71.54680340715619
2,11,55,75.87334143546533
2,11,54,70.69350292980327
2,11,53,77.42555762158618
2,11,52,74.7285152090587
2,11,51,73.47976776942623
2,11,50,75.15649947236476
2,11,49,73.62740058653132
2,11,48,75.82053594044028
2,11,47,72.19355648169054
2,11,46,78.27967159805434
2,11,45,77.33981174864766
2,11,44,80.08346551526927
2,11,43,70.71619853885893
2,11,42,78.78257076212566
2,11,41,80.95399216011491
2,11,40,73.57159064712697
2,11,39,77.95499216934076
2,11,38,75.24094050227036
2,11,37,79.27628849026114
2,11,36,74.47816377092111
2,11,35,73.34090026493742
2,11,34,73.42345085292304
2,11,33,79.9691343347172
2,11,32,78.51259457472028
2,11,31,71.14459070935659
2,11,30,74.89345941293402
2,11,29,78.14950987510987
2,11,28,74.52627642263438
2,11,27,73.72256241873451
2,11,26,76.4654854775604
2,11,25,76.39289833800575
2,11,24,77.31094726171793
2,11,23,71.51273429000027
2,11,22,72.26450195794341
2,11,21,70.71893613835857
2,11,20,73.99585378816732
2,11,19,71.77991374124922
2,11,18,75.20298410651498
2,11,17,70.46396803025031
2,11,16,78.31792938842952
2,11,15,77.64327959873805
2,11,14,77.30673465211086
2,11,13,72.63936451798733
2,11,12,72.55812588787362
2,11,11,73.38540337800833
2,11,10,79.5738957260671
2,11,9,76.84094719515147
2,11,8,73.38775184857396
2,11,7,76.1948588074194
2,11,6,77.1371459079704
2,11,5,80.17612771859227
2,11,4,72.47384365359359
2,11,3,71.89011681435335
2,11,2,79.10989361732587
2,11,1,70.46277984701459
2,11,0,76.35863580889453
2,10,59,71.47498135749933
2,10,58,76.64158316736572
2,10,57,74.17828892104636
2,10,56,71.41429781577675
2,10,55,72.90803788705513
2,10,54,76.65295641842096
2,10,53,72.68880613026356
2,10,52,70.39616709257884
2,10,51,78.35286971131163
2,10,50,70.44485215378852
2,10,49,71.20572839890353
2,10,48,72.27572482228483
2,10,47,79.0260861666507
2,10,46,76.60788383650473
2,10,45,70.85198979353034
2,10,44,72.9377056201696
2,10,43,70.34700612552055
2,10,42,74.71647335498967
2,10,41,74.34303493900674
2,10,40,74.50492053464299
2,10,39,79.08576956103315
2,10,38,78.72592835722133
2,10,37,77.71778660907552
2,10,36,75.49979657024055
2,10,35,73.96845162486856
2,10,34,71.99745909167301
2,10,33,71.6104583368937
2,10,32,74.13571707535291
2,10,31,78.6548458629249
2,10,30,78.05488278692317
2,10,29,73.34801650884026
2,10,28,79.36768936846235
2,10,27,73.76134230297133
2,10,26,75.17236149066704
2,10,25,74.39835040711212
2,10,24,72.97476060414725
2,10,23,77.2450661631643
2,10,22,77.10811948220132
2,10,21,78.30012956439944
2,10,20,70.95954031970561
2,10,19,71.73717872317964
2,10,18,73.91623898839025
2,10,17,71.53569621494435
2,10,16,73.42585204193576
2,10,15,71.88730454094198
2,10,14,76.78515431804281
2,10,13,76.51149604522416
2,10,12,78.37836515177437
2,10,11,78.1687721973939
2,10,10,77.37564432980331
2,10,9,71.09223902874241
2,10,8,76.30411414848498
2,10,7,71.05263896827299
2,10,6,77.60349867169441
2,10,5,72.00315017590756
2,10,4,76.70513250048721
2,10,3,75.0977051529952
2,10,2,76.66928247100266
2,10,1,75.68376135671791
2,10,0,70.39489352754978
2,9,59,73.17436211407373
2,9,58,74.87270645714028
2,9,57,73.3646942483935
2,9,56,78.81044976119864
2,9,55,74.90785946849284
2,9,54,78.16803541737484
2,9,53,72.7818638970284
2,9,52,74.00723389329123
2,9,51,78.301676870752
2,9,50,76.06740216544901
2,9,49,75.95712524265365
2,9,48,76.4525218725594
2,9,47,75.34294258278653
2,9,46,72.45210778924103
2,9,45,73.16037529473442
2,9,44,75.77657843572965
2,9,43,76.34288927925125
2,9,42,77.21704530642987
2,9,41,70.85674290365888
2,9,40,76.4338801380212
2,9,39,72.6626836871049
2,9,38,78.24940111435014
2,9,37,70.03937038281208
2,9,36,72.9564306852631
2,9,35,76.3040681080866
2,9,34,78.9005027059329
2,9,33,75.51927154467347
2,9,32,71.34639396928628
2,9,31,71.9689731966934
2,9,30,71.29490378582582
2,9,29,70.60712755310202
2,9,28,75.3588799339113
2,9,27,78.91535816706724
2,9,26,75.29094829070084
2,9,25,76.83265837884232
2,9,24,72.95705325113813
2,9,23,78.71042132463523
2,9,22,71.07427003135902
2,9,21,71.95416056708541
2,9,20,76.11983987698838
2,9,19,72.07988791528227
2,9,18,72.07994012196761
2,9,17,74.47620976204273
2,9,16,70.92630897612283
2,9,15,75.92854400817947
2,9,14,78.26648131285776
2,9,13,78.02632334353521
2,9,12,78.58655273895445
2,9,11,76.49296394458545
2,9,10,78.02915669510531
2,9,9,71.57299406736699
2,9,8,76.589759870766
2,9,7,71.76387134811105
2,9,6,74.6509683114634
2,9,5,71.90678707585178
2,9,4,75.8455495481174
2,9,3,73.40274593987128
2,9,2,74.98643527825811
2,9,1,70.5326480256288
2,9,0,74.54740573334136
2,8,59,12.913948365561424
2,8,58,14.59878747760211
2,8,57,9.95491282500284
2,8,56,12.565497732611242
2,8,55,14.144723516982095
2,8,54,11.851099500408418
2,8,53,8.20060885244743
2,8,52,8.444392470896346
2,8,51,12.783887208693963
2,8,50,8.410440524368044
2,8,49,8.69346196722376
2,8,48,7.536847114294359
2,8,47,11.924458384626519
2,8,46,14.580267527929356
2,8,45,9.795288068994793
2,8,44,8.357776459061704
2,8,43,10.66413799602164
2,8,42,14.141594280496676
2,8,41,14.093252483376936
2,8,40,8.618050336236546
2,8,39,7.047058740050754
2,8,38,9.169695678631864
2,8,37,11.80430857148452
2,8,36,12.384748639158897
2,8,35,9.000487080353288
2,8,34,10.263468235274624
2,8,33,7.148547314430996
2,8,32,12.920037430951322
2,8,31,13.707938082811358
2,8,30,10.886625757205662
2,8,29,11.64977569885739
2,8,28,11.001627569192157
2,8,27,13.724044990528675
2,8,26,9.576905313335953
2,8,25,7.261568091488579
2,8,24,10.070993261297042
2,8,23,9.439557328258607
2,8,22,14.844675706313087
2,8,21,10.569175560452766
2,8,20,13.283964890901725
2,8,19,12.55503700540933
2,8,18,10.183818464333916
2,8,17,14.420885224996413
2,8,16,9.674574533733596
2,8,15,11.838653569677637
2,8,14,9.128016112632384
2,8,13,14.587257837924565
2,8,12,14.605585249688286
2,8,11,13.44925970281135
2,8,10,13.696107048514001
2,8,9,11.476344677625516
2,8,8,7.665089081474335
2,8,7,13.370901504953482
2,8,6,7.683082628987117
2,8,5,10.444877990352957
2,8,4,11.792650643981471
2,8,3,10.458245617533345
2,8,2,11.988810164857949
2,8,1,7.094902298205946
2,8,0,13.938355478514367
2,7,59,12.364790191881248
2,7,58,9.723045164433886
2,7,57,7.659595971744483
2,7,56,9.541671539084497
2,7,55,10.870399729602514
2,7,54,9.374487672459903
2,7,53,11.99605604560708
2,7,52,8.3071556717676
2,7,51,9.56761194453077
2,7,50,8.161784382538125
2,7,49,11.876981722872241
2,7,48,11.913726071181593
2,7,47,11.562548929386958
2,7,46,12.765727651530748
2,7,45,8.364679735097297
2,7,44,11.19049025805704
2,7,43,9.74971645043622
2,7,42,8.96875784743426
2,7,41,12.498587284631686
2,7,40,8.151752694703275
2,7,39,10.002198415215517
2,7,38,10.255745170436622
2,7,37,11.179869985514859
2,7,36,11.385040656974706
2,7,35,8.764999129953887
2,7,34,11.927747447245968
2,7,33,13.51260659759891
2,7,32,13.867333260347923
2,7,31,10.435761939317217
2,7,30,10.05104238613779
2,7,29,7.939204048353325
2,7,28,10.669231820744518
2,7,27,13.83816140529522
2,7,26,9.78146791728534
2,7,25,8.120822224116313
2,7,24,9.71991438521258
2,7,23,13.440198151842838
2,7,22,12.687010340334933
2,7,21,13.801946052413623
2,7,20,13.108079875597046
2,7,19,11.360692492333795
2,7,18,13.571821140435787
2,7,17,11.755932726607508
2,7,16,13.742205486930732
2,7,15,13.333969883967416
2,7,14,11.593641335087979
2,7,13,11.15724769017427
2,7,12,8.89448238065895
2,7,11,8.10105185976604
2,7,10,12.280136558255531
2,7,9,7.212991173596565
2,7,8,12.220077471595879
2,7,7,11.203264803173264
2,7,6,12.475043143364214
2,7,5,12.65607270508321
2,7,4,9.121946887673495
2,7,3,9.850772430125375
2,7,2,10.438178406677178
2,7,1,12.117113464753409
2,7,0,11.840057175746985
2,6,59,12.574991890378035
2,6,58,11.632235106610377
2,6,57,12.185752057254394
2,6,56,10.718081269240663
2,6,55,7.6322667910756055
2,6,54,10.127660717382323
2,6,53,11.714347098927739
2,6,52,8.699938846520169
2,6,51,7.671337636790805
2,6,50,11.075160373249194
2,6,49,7.867544749183466
2,6,48,12.504384060477172
2,6,47,10.598043175695118
2,6,46,12.758988472208966
2,6,45,12.509186323949908
2,6,44,8.680507311767276
2,6,43,7.861782106776932
2,6,42,10.770922850222501
2,6,41,7.10147346832767
2,6,40,7.568979905594113
2,6,39,12.953607046269259
2,6,38,7.4333671710296345
2,6,37,7.630182030092119
2,6,36,11.39840984132648
2,6,35,10.92278850060491
2,6,34,10.037000697927509
2,6,33,10.286568463021792
2,6,32,9.445872911793922
2,6,31,8.34395431571887
2,6,30,11.090206118957553
2,6,29,12.303096422182701
2,6,28,8.694929382395385
2,6,27,7.328653138706908
2,6,26,12.854263447535207
2,6,25,10.712999460907634
2,6,24,9.991511574527859
2,6,23,12.975044211249607
2,6,22,9.403494541851373
2,6,21,7.84715841784444
2,6,20,11.734399433768019
2,6,19,10.031086491149727
2,6,18,11.44095611476397
2,6,17,9.273718953638783
2,6,16,11.539106753508683
2,6,15,8.805610564391733
2,6,14,7.145678140468401
2,6,13,12.051074578265256
2,6,12,9.592586041312252
2,6,11,10.677523552093401
2,6,10,10.21983148551802
2,6,9,8.01818023510131
2,6,8,10.02977179798334
2,6,7,12.564542568152682
2,6,6,12.941814554757702
2,6,5,12.145577191926831
2,6,4,9.854909948588183
2,6,3,11.921581940759708
2,6,2,10.005844059372427
2,6,1,7.820761979576867
2,6,0,11.99915236635785
2,5,59,11.895149321074786
2,5,58,8.672722936099872
2,5,57,9.517827673524293
2,5,56,9.198202399847453
2,5,55,11.153551383930566
2,5,54,8.757661336046038
2,5,53,7.072725081935896
2,5,52,10.462437124767277
2,5,51,10.948894779262856
2,5,50,7.058156842554024
2,5,49,10.088469517313186
2,5,48,11.98819834411741
2,5,47,7.773363816676237
2,5,46,8.879784052739327
2,5,45,10.908451615726717
2,5,44,7.266343762907118
2,5,43,9.105714582490362
2,5,42,9.674300568892662
2,5,41,8.139650063918353
2,5,40,7.124484844173508
2,5,39,11.35071794998802
2,5,38,11.338043748362688
2,5,37,9.838643217065142
2,5,36,10.71358869707512
2,5,35,11.316845688818358
2,5,34,8.504833650813442
2,5,33,7.473345128216864
2,5,32,9.225434882687757
2,5,31,11.49937674839085
2,5,30,10.310652803062235
2,5,29,9.611112584283353
2,5,28,7.653445810660702
2,5,27,9.975165117133646
2,5,26,7.955217907164014
2,5,25,11.731176123921111
2,5,24,10.034824865235274
2,5,23,9.16470120554131
2,5,22,7.74654237539375
2,5,21,11.385560921718742
2,5,20,10.726368575875874
2,5,19,11.64967972932309
2,5,18,7.7315386169678275
2,5,17,8.78402868771183
2,5,16,9.299731580824378
2,5,15,11.069392850246576
2,5,14,9.993231352978373
2,5,13,8.58017895999
2,5,12,10.38093062299074
2,5,11,7.5338529736026505
2,5,10,10.760966314067872
2,5,9,7.51386548675501
2,5,8,8.432044885038158
2,5,7,9.36532307390533
2,5,6,11.264852872413321
2,5,5,10.593258278129241
2,5,4,9.157802780299479
2,5,3,7.868496552964423
2,5,2,11.437417669563612
2,5,1,8.139753384847596
2,5,0,11.159997326087186
2,4,59,8.127144063811194
2,4,58,9.275826501292324
2,4,57,7.990500536736422
2,4,56,7.908839740416436
2,4,55,8.599690758452867
2,4,54,7.2070913576155995
2,4,53,7.025603624758613
2,4,52,7.942776267967774
2,4,51,8.131865083356919
2,4,50,8.99634716140648
2,4,49,8.060334687151142
2,4,48,9.59721225687391
2,4,47,9.907965512113242
2,4,46,8.221731772418732
2,4,45,8.647600706870925
2,4,44,8.803134186911558
2,4,43,10.494183089828137
2,4,42,7.936790383808729
2,4,41,7.277756380037328
2,4,40,8.610246532714045
2,4,39,7.519134198495344
2,4,38,8.327024946768944
2,4,37,9.153063780639638
2,4,36,10.627915831446545
2,4,35,8.666388996661771
2,4,34,8.081662734650383
2,4,33,7.878946803252747
2,4,32,9.170977167353591
2,4,31,7.068079508833996
2,4,30,9.625733478782383
2,4,29,7.823624797262717
2,4,28,10.07066760944879
2,4,27,8.963108127427315
2,4,26,7.638378797735109
2,4,25,10.802410141828194
2,4,24,10.63979024675061
2,4,23,8.968124687298989
2,4,22,9.074564574952195
2,4,21,9.814342521471495
2,4,20,9.018874281165285
2,4,19,10.055230300329132
2,4,18,7.889800822400703
2,4,17,8.85571308276613
2,4,16,10.80451578958363
2,4,15,10.4385892568482
2,4,14,7.920051439596858
2,4,13,10.528156235121461
2,4,12,9.720903321756921
2,4,11,9.711163604022833
2,4,10,9.374203636762033
2,4,9,9.363417240948062
2,4,8,9.486804625745602
2,4,7,9.681098780097441
2,4,6,8.380206328251973
2,4,5,9.225777602885298
2,4,4,8.972060905504081
2,4,3,10.631666530189719
2,4,2,10.081661194738938
2,4,1,10.274429824045527
2,4,0,7.224738868491062
2,3,59,9.928556113697754
2,3,58,7.545328678991446
2,3,57,9.828974559711096
2,3,56,9.376215552020055
2,3,55,8.718799228596499
2,3,54,8.112215095246665
2,3,53,7.127471226947958
2,3,52,9.91318771360293
2,3,51,7.4047104351636035
2,3,50,9.864016538783293
2,3,49,9.41948906454224
2,3,48,7.231709235609776
2,3,47,7.91105053682172
2,3,46,8.350684309405846
2,3,45,8.812620864295228
2,3,44,7.937735681370003
2,3,43,9.880990316454414
2,3,42,8.814573082240251
2,3,41,8.166475489398923
2,3,40,9.930473939296142
2,3,39,8.604682033381613
2,3,38,8.32655951643695
2,3,37,8.673985531545675
2,3,36,9.331049972885612
2,3,35,7.427357082261877
2,3,34,7.903209175387067
2,3,33,8.344542214041443
2,3,32,7.496895351952238
2,3,31,8.28807056480752
2,3,30,8.677725190390749
2,3,29,7.205778361784652
2,3,28,7.68268063196873
2,3,27,8.692765140012906
2,3,26,9.204950996237704
2,3,25,8.130520831408193
2,3,24,7.808523083257049
2,3,23,8.583066392532169
2,3,22,8.672861445656572
2,3,21,7.103238821515277
2,3,20,7.5170373871287355
2,3,19,8.261473773902976
2,3,18,8.78301875449947
2,3,17,7.033346822928581
2,3,16,9.740136313432656
2,3,15,7.900473391966502
2,3,14,8.266015481717572
2,3,13,9.330170800625922
2,3,12,8.039309099704766
2,3,11,7.492780100015811
2,3,10,7.760313385400553
2,3,9,8.834777339079654
2,3,8,7.551984374089701
2,3,7,8.910889007546722
2,3,6,9.609006191469835
2,3,5,9.416758216665793
2,3,4,7.551006228314663
2,3,3,9.036983585092328
2,3,2,8.855465568418357
2,3,1,7.203570462258315
2,3,0,7.68842738647737
2,2,59,8.512797720054241
2,2,58,7.212313234073702
2,2,57,8.279739953999716
2,2,56,7.55682656010267
2,2,55,8.934973612082782
2,2,54,8.656800795801477
2,2,53,7.799592396618015
2,2,52,7.835255536665105
2,2,51,7.8841047006421965
2,2,50,7.193841645189598
2,2,49,7.089332276596157
2,2,48,8.88071207054108
2,2,47,8.718168384660533
2,2,46,7.655441272242349
2,2,45,7.2048003971518595
2,2,44,7.739606648353482
2,2,43,7.77872793170673
2,2,42,7.494357719522017
2,2,41,7.098473213503093
2,2,40,8.142074319929218
2,2,39,8.164509465062016
2,2,38,8.40621757335483
2,2,37,8.95948042380331
2,2,36,7.973936636469867
2,2,35,7.063546872567186
2,2,34,7.997571211490108
2,2,33,8.13683096344667
2,2,32,8.357135570345836
2,2,31,8.596000684154342
2,2,30,7.486162066672178
2,2,29,7.540328557429323
2,2,28,7.589087532125831
2,2,27,8.5541176874967
2,2,26,7.815761603298013
2,2,25,7.47469761864531
2,2,24,7.898809556201924
2,2,23,7.527634969392749
2,2,22,8.31840387786262
2,2,21,8.755898223620607
2,2,20,8.973364515000206
2,2,19,8.34590248147926
2,2,18,8.363022316145432
2,2,17,7.214952789517945
2,2,16,7.082475566690563
2,2,15,7.834158393007498
2,2,14,7.181304220395269
2,2,13,8.165954747352052
2,2,12,7.859978681587098
2,2,11,7.940328394547095
2,2,10,8.549422035315953
2,2,9,8.595271634578513
2,2,8,8.35877341382797
2,2,7,7.742239444258294
2,2,6,8.172700312287239
2,2,5,7.714750362483916
2,2,4,8.696408857263357
2,2,3,8.537591710686415
2,2,2,7.723956970672669
2,2,1,7.849729204427899
2,2,0,8.543296197584516
2,1,59,7.817242692148051
2,1,58,7.88655543415458
2,1,57,7.847517623383324
2,1,56,7.256238616536531
2,1,55,7.162189184917777
2,1,54,7.914765150539433
2,1,53,7.330934271388912
2,1,52,7.047492109602244
2,1,51,7.866556781214627
2,1,50,7.861792993006803
2,1,49,7.558037271566428
2,1,48,7.252902926785451
2,1,47,7.470983003996274
2,1,46,7.405996900873307
2,1,45,7.578080118557718
2,1,44,7.277942504858938
2,1,43,7.5819121292144525
2,1,42,7.338064055791036
2,1,41,7.822265430413854
2,1,40,7.418510020941743
2,1,39,7.17240789397224
2,1,38,7.772612090792082
2,1,37,7.976203105011873
2,1,36,7.720307274331127
2,1,35,7.098166749694369
2,1,34,7.636340167953969
2,1,33,7.120368183611649
2,1,32,7.2216371521228115
2,1,31,7.200818425861396
2,1,30,7.092705706332958
2,1,29,7.35018872772227
2,1,28,7.2369137373134516
2,1,27,7.289553434563964
2,1,26,7.499926925293209
2,1,25,7.537094589526582
2,1,24,7.768145795428037
2,1,23,7.384036732129154
2,1,22,7.77362253576621
2,1,21,7.287751827315845
2,1,20,7.5224615692073
2,1,19,7.507438521227686
2,1,18,7.234892568434077
2,1,17,7.749961275093851
2,1,16,7.076625973677787
2,1,15,7.964346694967633
2,1,14,7.419896665298237
2,1,13,7.459986112510896
2,1,12,7.836237358836106
2,1,11,7.392017978683989
2,1,10,7.590334857606285
2,1,9,7.2490012452819945
